	Quality	ID1	ID2	String1	String2
3373	1	339434	339408	plan is insult parents City Mr. Silver said	plan is insult parents City
3374	1	78643	78719	guerrillas attacked town took hostages yesterday withdrew fighting killed people officials said	guerrillas attacked town took hostages Sunday withdrew fighting killed people military rebels said
3375	1	1625779	1625975	am approval process agency said Friday statement	am approval process agency
3376	1	1386884	1386857	said has begun court action seize Beacon Hill assets has frozen Beacon Hill had closed	said has initiated forfeiture action court frozen Beacon Hill had closed
3377	1	1356983	1357063	expansion boost Nissan investment Tennessee plants	bring Nissan capital investment Tennessee
3378	1	1777394	1777314	document headlined Information Professionals warns panic attacks psychosis convulsions	document warns panic attacks psychosis convulsions cases
3379	1	1438096	1437645	Europe France CAC fell percent Britain FTSE lost percent Germany DAX index gave percent	afternoon trading Europe France CAC fell percent Britain FTSE dropped percent Germany DAX index lost percent
3380	1	724297	724443	note C&W lease commitments hurdle U.S. exit fell pounds	Added savings dividend C&W lease commitments hurdle U.S. escape fell pounds
3381	1	788048	788091	Attorneys defense media have filed documents opposing gag order	Attorney Gloria Allred is representing Frey filed documents opposing gag order case
3382	1	3093023	3092996	Speaking time yesterday Brigitte aunt said family was had was prison had remarried	Brigitte aunt said family was had been sent prison had remarried Sydney
3383	1	511693	511287	policies are 'm changes policy Iran Powell said	policies are 'm changes State Colin Powell said Tuesday
3384	0	2187868	2187826	were beaten 's wonder Porchia is case	's wonder Porchia was case Sax added
3385	0	3384254	3383797	flights were scheduled Atlanta	flights Atlanta were listed canceled
3386	0	1308358	1308468	blaze was percent Monday	blaze started lightning June is considered percent
3387	1	3209548	3209513	's happened go Web site start complaining stop bothering said	go website start complaining stop bothering Mr. Booher told reporter
3388	0	67983	68260	Supreme Court agreed Monday Illinois Telemarketing Associates	case decided Monday centered Illinois fund raiser Telemarketing Associates
3389	1	3171869	3171847	Experts say think treatment use drug tamoxifen mammogram screening are improvement	Experts say think treatment use drug tamoxifen mammogram screening are
3390	1	285795	285622	wasnt getting couple fights dad	know wasnt getting couple fights dad
3391	0	1977523	1977693	.IXIC inched point percent	Standard Poor .SPX inched points percent
3392	1	1661381	1661317	co-operation agencies co-operation intelligence services lie heart fight terrorism	cooperation agencies intelligence services was heart fight terrorism said
3393	0	969655	969672	Nasdaq Composite Index <. IXIC declined points percent	Standard Poor .SPX eased points percent
3394	1	2019241	2019199	tuxedo shop was used front laundering proceeds credit cards	Ragin Hayes were accused using business front laundering proceeds credit cards
3395	1	101700	101919	Connecticut judge Tuesday sentenced man years prison death girl met Internet	restaurant worker was sentenced years prison Tuesday assault strangling girl met Internet chat room
3396	1	192697	192862	say inspectors certify Iraq is weapons destruction sanctions be lifted	calls return U.N. weapons inspectors verify Iraq is weapons destruction
3397	1	3253370	3253092	State wildlife officials have concluded zebra fish Florida poses danger have recommended state exempt ban	State wildlife officials have concluded zebra fish poses danger have recommended be exempted state ban
3398	1	2226559	2226541	Saturday is expected be degrees drop degrees Sunday Monday	today be degrees drop degrees Sunday Monday
3399	0	2926039	2925982	mother Briton held guerrillasspoke relief yesterday hearing be freed weeks	parents Briton being held hostage rebels spoke yesterday optimism be freed time birthday month
3400	1	2304746	2304666	Gartner raised PC shipment forecast August growth expectations per cent	Gartner Inc. raised forecast August growth expectations percent
3401	0	637168	637447	disagree Novell position view measure curry favor Linux community	McBride characterized Novell move measure curry favor Linux community
3402	0	2945092	2945178	Stephanie Truog said are process review assistance professionals	Financial released statement Wednesday night are process review
3403	0	1279593	1279614	AMD had revenue loss cents share March quarter	Analysts surveyed First Call were expecting sales loss cents share
3404	1	696677	696932	years detention Bureau were found subversion Beijing Intermediate Court Wednesday	years detention Bureau were found Wednesday subversion
3405	1	498305	498375	studies groups raise concerns fears be used distorted justify discrimination group promote stereotypes	Geneticists cite fears research be used distorted justify discrimination group promote stereotypes
3406	1	3419191	3419297	General Huweirini has worked US was wounded shooting December US officials said	Huweirini has worked U.S. officials was wounded attack Dec. U.S. officials said
3407	1	1168228	1168203	bills passed House died Senate	years House passed version floundered Senate
3408	0	1387874	1388069	Justice Anthony M. Kennedy dissented dismissal	Justices Anthony Kennedy Sandra Day O'Connor Stephen Breyer dissented
3409	0	3119362	3119594	countersued saying Gruner Jahr broke contract cutting decisions	countersued saying G+J broke contract cutting decisions manipulated magazine figures
3410	0	1788039	1787922	government grant added airline earned cents share	was cents share quarter
3411	1	3122429	3122305	Mr Russell coal miner Brisbane said are hurting are going help	are hurting are going help Russell said
3412	1	1348909	1348954	Democrat lady has said run White House has ruled race years	lady has said run White House has ruled race
3413	1	1928242	1928533	recall suits are court	are suits challenging recall pending court
3414	1	1281627	1281485	Analysts have estimated worth core properties	Analysts have estimated Vivendi Uni fetch VUE
3415	1	1922300	1922496	prosecutor says parents were death year son was found pond family home	prosecutor says couple was death year son was found pond family home
3416	0	2365373	2365452	Commerce Commission have been hurdle deal	Commerce Commission had given Westpac indication have approved deal
3417	1	2262571	2262600	computers were affected Parson worm Paul Luehr said	FBI said computers were infected Parson software
3418	1	2047843	2047749	Ventura County number closings advisories dropped percent year	number days Texas beaches had swimming advisories dropped year
3419	0	3074273	3074290	Saturday International Committee Red Cross said was closing offices Baghdad Basra	International Committee Red Cross safety staff operating Iraq announced was shutting offices Baghdad Basra
3420	1	2458881	2459084	held elections refused recognize results party won	held elections refused recognise results Miss Suu Kyi's National League Democracy won landslide
3421	1	1443586	1443540	findings appear Friday Letters	findings be reported Friday journal Letters
3422	1	2442303	2442375	Washington government remained day	nation capital was today government shut day
3423	0	162203	162101	does affect Series	Windows Media Player has had security problems
3424	1	424636	424710	Aquila is cash Avon bondholders point feared default interest payments	Avon bondholders have recourse Midlands assets point feared Aquila default interest payments
3425	0	2274850	2274727	Janice Kelly said husband had received assurances MoD officials name be made	told inquiry husband had received assurances line manager ministry officials came name be made
3426	1	3261229	3261252	arrests came days Ken Livingstone London Mayor claimed police security services had foiled terrorist attacks capital	Ken Livingstone announced weekend police security services had foiled attacks capital
3427	1	2427913	2427947	evening asked pizzas soda police delivered	evening asked pepperoni pizzas packs drinks officers delivered
3428	1	3372289	3372332	period connections increased percent	year period ending June lines increased percent
3429	1	1747026	1747118	request decades attend father funeral island was denied	Years Cuba refused permission attend father funeral
3430	1	1076855	1076875	Paul Durousseau was charged murder Jacksonville slayings December February is suspected Georgia killing	Paul Durousseau was charged Tuesday murder slayings December February is suspected killing state Georgia
3431	0	3242382	3242517	Advancers outnumbered decliners Stock Exchange volume shares	issues outnumbered decliners ratio Stock Exchange
3432	1	3158959	3159002	Mississippi placed states measures	Mississippi is states measures
3433	0	71501	71627	seizure took place a.m. March hours air assault	time was a.m. March hours pinpoint missiles rained capital
3434	0	423841	423882	buyers are assets	suitors are acquiring music business
3435	0	1396291	1396477	intent spam is nuisance distraction Gates writes warming punchline	intent spam is nuisance distraction Gates writes
3436	1	1599833	1599728	acted saw evidence light prism experience	acted saw evidence light prism Sept. 11th
3437	1	174386	174482	Standard Poor index rose , percent	Standard Poor Index gained percent p.m. New York
3438	1	917966	918316	spending hospital care grew percent costs hospital care rose percent study	spending hospital care grew percent hospital care percent
3439	1	2630954	2631063	decision throw monkey wrench FCC efforts develop broadband policy said	added decision throw monkey wrench FCC efforts develop broadband policy
3440	1	1314758	1315056	truck was found parked Tacoma Mall miles	Sonoma was found Tacoma Cemetery Tacoma Mall
3441	1	2907762	2907649	Donations stemming attacks helped push contributions organizations branches United Way percent percent	Donations stemming attacks helped push contributions organizations percent branches United Way percent
3442	0	2815611	2815494	charges were announced statement said proceedings were expected Monday	FBI statement said proceedings were expected Monday court Baltimore
3443	1	2352856	2353073	WHO says case does fit profile SARS is concern	WHO has said Singapore case did fit profile SARS was concern
3444	0	2065849	2065533	was associate Khalid Shaikh Mohammed Bush said	's killer was associate Khalid Shaikh Mohammed
3445	0	344085	344229	analysts estimate sales Xolair reach	Analysts estimate peak U.S. sales Xolair top
3446	0	820901	820928	amplifiers driving microphone speakers part requires components	amplifiers microphone speakers BlueCore3 Multimedia is LFBGA package
3447	1	2221430	2221460	week Russell barometer stocks advanced percent closing	index tracks company stocks was percent
3448	1	2905150	2904961	Chatsworth km Los Angeles residents homes were being told begin gathering belongings	Chatsworth miles Los Angeles residents homes were told gather belongings
3449	1	1908353	1908610	Thompson ordered Moore remove monument days stayed order Moore appeal U.S. Circuit Court Appeals	Dec. gave Moore days remove week stayed order Moore appeal U.S. Circuit Court Appeals
3450	1	3015457	3015476	year husband is debilitated Alzheimer disease	year president is suffering Alzheimer disease
3451	1	2315858	2315632	Daniels said does know Bush have say tonight per- person fund raiser	Daniels said does know Bush say tonight person reception raise funds re-election bid
3452	1	2167771	2167744	May Mr. Hatfill said was struck vehicle being driven FBI employee was tailing Georgetown	May Hatfill was struck vehicle being driven FBI employee was tailing Washington Georgetown neighborhood
3453	1	983252	983273	caller claimed have found mini-cassette space shuttle Columbia NASA is talking no-questions	caller said found mini-cassette space shuttle Columbia NASA is talking basis
3454	1	347389	347285	hospital efforts start fever clinics tents keep patients emergency rooms are moving Dr. Roth said	Dr. Roth said hospital efforts start fever clinics tents keep patients emergency rooms were moving
3455	1	1167820	1168134	opinion contradicts issued Attorney General Bob Stephan	Kline opinion differs interpretation issued Bob Stephan
3456	1	2945688	2945844	use features IRS Web site track refunds payments	Taxpayers are owed refunds use features IRS Web site track refunds payments
3457	1	3320577	3320553	support amendment honor marriage man woman codify said	support amendment honour marriage man woman codify
3458	1	1185923	1186190	's reason 'm running be president told rally New Hampshire	's reason 'm running be president United States
3459	0	396045	396195	Ann Veneman said send U.S. team Canada assist situation	Ann Veneman announced yesterday ban said Washington send team Canada assist situation
3460	1	2010110	2010239	charges were dismissed Municipal Court	Janet Grubb approved dismissal charges
3461	1	2183969	2183948	JI has links al Qaeda relationship be subservience advantage assistance	JI has links group al Qaeda report says relationship be subservience advantage assistance
3462	1	121580	121626	told jury Stubbs is killer	Dave Lupas reminded jurors Stubbs is killer
3463	0	816251	816455	Oracle shares fell cents percent	Oracle shares rose news cents Nasdaq
3464	1	2444676	2444641	Cubans were executed hijacking ferry day Cubans face trial Key West December March plane hijacking	Cubans were executed hijacking ferry are scheduled go trial Key West December plane hijacking March
3465	1	1958648	1958602	Helen Sharkey Gene Foster pleaded Tuesday count conspiracy commit securities fraud	others Helen Christine Sharkey Gene Shannon Foster pleaded Tuesday count conspiracy commit securities fraud
3466	1	1369885	1369736	men were flown Botswana flight Malawi intelligence officials said condition anonymity	men were flown Botswana flight officials said
3467	0	1757343	1757308	Authorities Ohio Indiana Michigan have searched bodies	authorities have searched areas Pennsylvania Ohio Indiana Michigan
3468	1	2615271	2615234	Hong Kong Phoenix TV quoted experts saying launch be Oct. carry men	Web site Hong Kong Phoenix TV quoted experts saying happen Oct. carry men
3469	0	2761028	2761040	autos retail sales rose % September forecast rise %	Retail sales fell percent September forecasts dip
3470	1	849291	849442	IBM US Infineon Technologies Germany today announce development threaten markets	IBMof US Infineon Technologies Germany willon Tuesdayannounce development threaten markets
3471	1	1308545	1308565	said firefighters had advantage flank firebreak dug year fire Mount Lemmon	Gordon Gay said firefighters had advantage flank areas year Bullock fire
3472	0	2512785	2512881	month RIM had said expected report earnings share	fees charges expected loss cents share
3473	1	883815	883864	officials say attacks are being carried call outsiders slip Falluja attack night	officials insist attacks are being carried outsiders slip Fallujah attack night
3474	0	1200832	1201040	court Stewart waved courtroom sketch artists seated jury box	Stewart waved courtroom sketch artists seated jury box took notes notebook hearing
3475	1	1357464	1357572	GM offering is expected include securities	GM is expected issue bond offering market sources said
3476	0	763948	763991	Costa semifinal opponent is Spaniard Juan Carlos Ferrero beat year final	Costa play Juan Carlos Ferrero rematch year final
3477	1	52393	52606	p.m. Friday relative Bondeson called police report suicide	hours p.m. relative contacted police report suicide
3478	0	1322287	1322312	US Senate judiciary committee overcame hurdle yesterday battle create trust fund pay victims asbestos exposure	Senate judiciary committee Tuesday overcame hurdle battle create trust fund pay victims asbestos exposure obstacles remain
3479	1	3151735	3151876	Nordstrom is expanding play area children clothes area adding fish tanks activities	Nordstrom is expanding play area children clothes adding fish tanks activities children parents shop
3480	0	316318	316283	virus infected people took lives United States	contrast said virus made people killed United States Canada year
3481	1	1305312	1305623	Activists say fear gathering is attempt farming push crops countries	fear conference is attempt interests push markets
3482	1	429365	429387	Yesterday Taiwan reported infections bringing number cases	island reported cases yesterday taking total
3483	1	1908763	1908744	employee power company pleaded Wednesday setting bomb knocked power substation Winter Olympics year	reader pleaded Wednesday bombing power substation Winter Olympics
3484	1	2197839	2197806	voting be conducted p.m. Sept.	voting run weekdays a.m. p.m. Sept.
3485	0	1389812	1389837	Enron plan covered workers retirees beneficiaries	Enron stock comprised % workers portfolios
3486	1	868307	868276	said be establish cause death	time said 's going be determine cause death
3487	0	2028443	2028477	Gerald Pickering said victims appeared be customers bank	shooting victims died Gerald Pickering
3488	1	47049	47079	said situation undermines efforts win co-operation war terror	said way situation was being handled was undermining efforts win cooperation war terror
3489	1	2328722	2329008	identified remains terrorists are removed memorial park facility Manhattan	identified remains are removed memorial park storage facility Manhattan remains are stored
3490	1	3085928	3085551	’s example war terrorism is going be effort	's example war terrorism is going be effort
3491	1	2495623	2495427	phone numbers are registered list was take effect Oct.	FTC signed phone numbers list was go effect October
3492	1	2756504	2756466	comparison proportion people BMI increased factor	BMI called obesity increased factor
3493	1	2689306	2689004	modify features plans administration Reed said letter NYSE members	modify features plans administration Reed said letter
3494	1	2195722	2195938	Plants abide laws be increase smog administration argues	Plants abide laws be increase pollution administration argues
3495	1	2965122	2965159	fire calmed rained said Andy Lyon spokesman fire city	fire calmed rained said Andy Lyon spokesman fire command center
3496	1	544330	544222	month Bremer called visit move officials linked U.S. uncertainty issue	month Mr. Bremer called visit move officials confided time was linked uncertainty situation
3497	1	636315	636406	news be announced Monday morning Dallas Tech Ed keynote Paul Flessner president Microsoft Server Platform Division	plan is expected be disclosed Monday morning Tech Ed keynote Paul Flessner president Microsoft Server Platform Division
3498	0	57271	57251	Taiwan Stock Exchange ask Commission SFC suspend trading Mosel shares	request extension was denied Taiwan Stock Exchange is ask Commission SFC suspend trading Mosel shares
3499	0	1701278	1701371	had records stealing cattle statement said	said had records stealing cattle Lamas was imprisoned robbery
3500	1	3461389	3461280	Auditors acknowledged auditors did look priests personnel files	auditors example did have access files
3501	0	1876120	1876059	Thyroid hormones are known help weight loss stimulating cholesterol come side effect speeding heartbeat	Thyroid hormones are known help weight loss stimulating metabolism help cut cholesterol
3502	1	1924261	1924210	U.S. troops shrink raids attacking foes locations be pinpointed	troops shrink raids locations foes be pinpointed
3503	1	1548361	1547959	Responding speculation was retire Justice Sandra Day O'Connor indicated today serve term Supreme Court	Justice Sandra Day O'Connor said today serve term Supreme Court dismissing speculation was retire
3504	1	2945288	2945178	are process review assistance professionals said statement	Financial released statement Wednesday night are process review
3505	1	3184196	3184217	Senator Hill appeared issue has been concern intelligence officers	Senator
3506	1	518089	518133	Judge Craig Doran said was role determine Hovan was man maintained has committed act	Judge Craig Doran said determine Hovan was man said has committed act
3507	0	952393	952394	quarter ended May Adobe earned cents share	was quarter company earned cents share
3508	1	577860	578532	Doctors have speculated body estrogen protects cell damage improves blood flow	belief was based speculation estrogen prevents cell damage improves blood flow
3509	1	1804153	1803716	Officials said provision measure accounted years CBO calculation	budget office said provision Senate bill accounted cost
3510	1	1952416	1952519	defense filings said Moussaoui contended was part operation United States	defense filings said Moussaoui was be part operation United States
3511	1	2553131	2553325	Telemarketers argue is link registry scope advancing interest	Lawyers telemarketers said was connection registry scope advancing interest
3512	0	229442	229500	thought things went bit prefer leave field Sarwan said	lot things were said prefer leave field said
3513	1	498320	498385	Jewish Health System New York announced plans tissue bank month	Jewish Health System announced plans tissue bank month
3514	1	2927606	2927348	tone was set President Hu year became secretary November year countrys president March year	tone was set Hu became Communist Party secretary November country president March
3515	1	696329	696168	United States agreed let agency Iraq warnings Mohamed ElBaradei	Washington agreed let U.N. mission Iraq warnings Mohamed ElBaradei
3516	1	2898561	2898543	process is completed take months refurbish center Day said	take months refurbish center said Thomas Day president engineering Postal Service
3517	0	2414161	2413910	Sentenced years life was granted parole month opposition relatives friends colleagues men	Boudin member was granted parole month opposition relatives friends colleagues men
3518	0	224932	224868	Hartford shares rose percent close Monday Stock Exchange	Shares Hartford rose composite trading
3519	1	3054588	3054557	Smith said God seconds Weinshall	seconds crash added Captain Smith said God
3520	1	3022397	3022328	courts country have issued rulings issue allowing displays Commandments cases banning others	courts have splintered issue allowing depictions Commandments instances others
3521	1	2740896	2740847	acquisition is expected close end month	deal is expected close month
3522	1	222566	222560	evaluation suggested was net benefit patients receiving drug study companies said statement distributed Business Wire	evaluation arthritis patients suggested was net benefit taking medicine companies said statement distributed Business Wire
3523	1	1771131	1771091	offers NAND flash boot loader NAND flash memory be used having install support chip	S3C2440 has NAND flash boot loader example NAND flash memory be installed support chip
3524	1	2728832	2728851	Smithfield Foods Inc. has won bidding war buy pork producer	Smithfield Foods Inc. said Monday won bidding auction Farmland Industries Inc. pork business
3525	0	329403	329927	Energy prices dropped percent decline July	prices PPI fell per cent drop August
3526	0	1703444	1703385	Authorities said informant inmate named Richard Powell is imprisoned killing landlady led team spot	Authorities identified tipster Richard Powell is imprisoned killing landlady
3527	1	2486735	2486728	officers launched raids phase operation investigating ring	police officers were busts were culmination operation investigating gang
3528	0	3053827	3053741	said told O'Donnell mother died breast cancer	Spengler replied mother die breast cancer
3529	1	2451683	2451742	October gasoline prices settled cents cents gallon	October heating oil ended cent cents gallon
3530	0	1396869	1396736	group expects roll products half	group expects issue guidelines end year release products
3531	0	2728425	2728251	decided issue stock market opened Monday downgrade debt Friday Moody agency	decided issue stock market opened Monday counteract downgrade debt Friday Moody step junk status
3532	0	747153	747200	benchmark note US10YT=RR rose yield percent	benchmark Bund yield was basis points percent
3533	1	1520228	1520194	do have places check said Steve Anderson Waco officer	do have places check Waco Steve Anderson said
3534	1	2762222	2761939	's tragedy people were way taken Bloomberg said dockside news conference	People were way taken Mr. Bloomberg said collision
3535	0	3138806	3138863	seems be following sun said Graham Cluley technology consultant Sophos	is attempt pinch money said Graham Cluley technology consultant Sophos PLC
3536	1	2375171	2375136	Moose criticizes reporters news organizations book reported leaks investigators	criticizes press reporters news organizations reported leaks investigators
3537	1	2051630	2051713	indictment charges Mzoudi was preparations attack end was attackers goals	Prosecutors say Mzoudi was preparations attack moment was supported attackers goals
3538	0	953733	953537	Altria shares fell percent were Dow loser	shares fell ranking NYSE issue percentage loser
3539	1	1807659	1807691	William Donaldson said is building confidence cop is beat	think 's building confidence cop is beat
3540	1	2198937	2198629	teacher master degree Kelley year makes	teacher master degree Kelley makes year
3541	0	2697621	2697661	Prosecutor Jim Hardin called decision victory Kathleen Peterson family	Members Kathleen Peterson family were
3542	1	519592	519351	Called Taxpayers Recall was be launched Wednesday afternoon Sacramento fire station	effort Taxpayers Recall be launched today Sacramento fire station
3543	1	1382330	1381827	Justice Anthony M. Kennedy dissented opinion joined William H. Rehnquist Justices	was joined William H. Rehnquist Justices
3544	0	283606	283689	scene covering acres featured cars buses buildings debris spot fires	cars buses buildings debris spot fires added realism
3545	1	1489706	1489846	findings were published issue Annals Internal Medicine	findings are being published today Annals Internal Medicine
3546	1	3064992	3065062	suspects were charged robbery impersonation police officer	teens are being held charges robbery impersonation police officer sources said
3547	0	616340	616249	SCO net income cents share revenue quarter ended April	quarter SCO had reported loss cents share revenue
3548	1	3409440	3409470	rabies vaccine is humans Zimbabwe was be dogs	Health professionals say is rabies vaccine humans Zimbabwe was is dogs
3549	0	1299090	1298965	ODonnell was yards touchdowns interceptions year	veteran has passed yards touchdowns interceptions
3550	1	2146697	2146799	India blamed attacks militants fighting rule Kashmir state	India has past blamed militants fighting rule Kashmir state bombs attacks
3551	1	2797028	2796993	ministers APEC economies have said failure fight terror be cost	APEC members say failure fight terror be cost
3552	0	230999	231027	was persuaded resign was expected be victim reshuffle	was expected be victim reshuffle
3553	1	2433757	2433838	Junichiro Koizumi be counting stars	Junichiro Koizumi has popped champagne bottle
3554	1	1908152	1908046	legislation benefits state Illinois town city citizen Blagojevich told crowd heavyweights O'Hare	legislation 'm sign today benefits state Illinois town city citizen
3555	1	349215	349241	be followed November movie Matrix Revolutions	film is second trilogy wrap November Matrix Revolutions
3556	1	2054448	2054413	Malpractice victims say limits damage payouts make lawyers take cases meaning access justice be denied	Limits damages make lawyers take cases meaning access justice is denied say
3557	0	1989878	1989788	Schools fail meet state goals years row offer tutoring addition transfers	Schools do meet testing goals years row offer transfers
3558	1	450436	450532	butterflies exposed light cycle am pm orientated south east	butterflies housed light cycle a.m. p.m. flew southeast
3559	0	392798	392735	Analysts expected earnings cents share revenue Thomson First Call says	Hewlett Packard is putting profit cents share revenue
3560	1	2739143	2739301	Hearing was restored ear implant	implant has helped Limbaugh regain hearing
3561	1	937787	938238	votes kill	take votes kill ACC expansion
3562	0	1664846	1664736	finance ministry Monday said was case	Antti Kalliomaki said is room softening
3563	1	2919853	2919804	Massachusetts regulators Commission Tuesday pressed charges Putnam Investments portfolio managers trading	securities regulators filed charges Putnam Investments portfolio managers scandal
3564	1	1109913	1110044	Tehran has made sign Additional Protocol introducing inspections ban import technology is lifted	Tehran has made sign protocol ban imports technology is lifted
3565	0	898957	898897	are issue be mid-year said Francois Perroud declined comment	are issue be midyear said Francois Perroud
3566	1	2706544	2706227	Selenski's partner jailbreak Scott Bolton injured ankle pelvis ribs escape attempt Warden Gene Fischi said	Selenski's partner Friday jailbreak Scott Bolton was injured escape hospitalized
3567	0	1219439	1219326	PLAYRIGHT George Axelrod anticipated revolution Seven Year Itch Success Rock Hunter	Broadway comedies Itch Success Spoil Rock Hunter
3568	1	2141602	2141575	Sunday firefighters assigned wildfires had died duty year Tracey Powers National Interagency Fire Center Boise	yesterday firefighters assigned wildfires had died duty year said Tracey Powers spokeswoman National Interagency Fire Center Boise
3569	1	2288296	2288189	Putin hailed Saudi Arabia nations	meeting Putin said Russia regards Saudi Arabia state
3570	1	1245845	1245522	Naim al Goud mayor Hit said people region were ``doing sabotage lines	Naim al Goud mayor Hit said people region attacked pipeline
3571	1	1466168	1466246	flight engineers misjudged extent damage period lamented liftoff photography was	flight engineers underestimated extent damage lamented liftoff photography was
3572	0	2245085	2245118	Web site is registered Parson home address allowing investigators trace	t33 kid.com site is registered Parson address Hopkins Minnesota
3573	1	3237867	3237902	woman Mary Kathryn Miller was arrested state police Nov. charged larceny	Mary Kathryn Miller Devon Road Darien was arrested Nov. state police charged larceny
3574	0	2194711	2194792	Hubble Space Telescope picture Mars shows summer Red Planet makes pass Earth years	pictures were taken Tuesday Wednesday planet made pass Earth years
3575	1	954526	954607	is blocking Air Force assigns cargo planes Gowen Field Idaho base Boise	is holding Air Force agrees assign cargo planes Idaho Air National Guard
3576	1	1479718	1479546	Stocks have rallied months anticipation rebound half year	Stocks have rallied months anticipation rebound year half
3577	0	1091286	1091304	Fed survey exceeded expectations jumping June high May	Prices had pulled highs survey exceeded expectations jumping June high May
3578	1	2158854	2158971	Druce face murder charges Conte said	Conte said Druce be charged murder
3579	1	2086152	2086347	're town people nothing happens said Carolyn Greene Bennett Cedar Grove town recorder	're town people nothing happens Bennett said
3580	0	3107641	3107862	Nursing schools turned applicants year shortages faculty classroom space	American Association Nursing Colleges reported schools turned applicants year
3581	1	1909331	1909408	deal makes sense companies said Brian L. Halla National	deal makes sense companies Halla said statement
3582	0	841596	841803	investigators do is nitpick process substance business decisions question competence manager	Ebbers lawyer Reid Weingarten said investigation investigators do is nitpick process substance business decisions
3583	1	69773	69792	Cisco pared spending compensate sales	response sales Cisco pared spending
3584	0	2823575	2823513	study published Monday journal Molecular Brain Research is apply humans authors said	study conducted brains developing mice was being published today journal Molecular Brain Research
3585	1	1704502	1704526	retailers Dillards Inc. got Fs	retailers Dillard's Inc. Kohl Department Stores Nordstrom Inc. got Fs
3586	1	1118034	1117974	's task challenge computer geeks set computer network government workers country fighting terrorism	be challenge programming wizards set computer network workers Department
3587	1	763729	763570	want win think 's 've won are win	want win think 's have won get
3588	1	1708063	1708041	operating revenues were increase year result	Operating revenues rose year
3589	1	2455942	2455978	decision today is based event	Governor Rowland said decision was based event
3590	0	1995479	1995435	Mr Sorbello was taken hospital check up was released	Mr Sorbello was taken hospital check up released Mr Pennisi thinks have cracked ribs
3591	0	1896397	1896353	ancestors are coming healing begin Bob Weatherall told Reuters telephone ceremony	anguish begin end healing commence Bob Weatherall told Reuters telephone
3592	1	719618	719464	envisioned Breaux government help pay costs	Breaux outlined plan Tuesday give seniors help costs
3593	1	1993677	1993928	port authorities said ships sank World War had resurfaced water levels fell block river traffic	Port authorities Romania said ships sank World War resurfaced water levels block river traffic
3594	1	613587	613565	Grant has been elected Monsanto board directors company said statement	Grant Monsanto veteran has been elected company board directors Monsanto said statement
3595	0	1963398	1963436	Ms. Kethley has said denied accusations	Ms. Kethley has denied infidelity has recounted story
3596	1	2758816	2758860	phones coming market people are going be did buy PDA Bluetooth said	numbers phones coming market people are going be did buy PDA Bluetooth said
3597	1	1626648	1626556	time president left office Navy had ships ships has today	time Reagan left office Navy had ships number has today
3598	1	723744	723573	Ms. Stewart is being prosecuted is did Comey said	Martha Stewart is being prosecuted is did
3599	1	131979	131957	Nelson is being retried charges stemming disturbance led Rosenbaum death	Nelson is being retried charges stemming disturbance led Rosenbaum death
3600	0	1078029	1078132	appeals court ruled Tuesday government was withhold names people detained aftermath Sept.	appeals court ruled Tuesday U.S. government withhold names people detained part investigation reversing court decision
3601	1	3085803	3085929	Asked attacks Roberts said do think 's question 're going be nature	Asked attacks Roberts said do think ’s question ’re going be nature
3602	1	879525	879587	team has overcome deficit NBA Finals Nets do want try luck task	team has overcome deficit NBA Finals Nets do want try luck
3603	0	2553549	2553713	are suspects shooting took place p.m. Wednesday East 126th Street Fifth Avenue police said	Police said was argument slaying East 126th Street Fifth Avenue p.m
3604	0	1813883	1813693	reality is needs be change added do funding	reality is needs be change Dr. Goin added
3605	0	257789	257726	Knight had interceptions years Saints seasons	Knight has interceptions seasons New Orleans season
3606	1	516157	516020	budget analysis comes negotiations City Council Bloomberg administration heat	Budget negotiations mayor City Council are entering gear
3607	1	771017	771084	Taupo was guiding owner Paul Kibblewhite walk tramping party	Taupo had been leading Mr Kibblewhite Rotorua walk tramping party
3608	1	855940	855913	Handset market share quarter said is quarter	Nokia market share quarter is estimated be quarter
3609	0	1158596	1158858	series be known NASCAR Nextel Cup	division was known Series
3610	1	301223	301061	lines used catch fish hooks decades are catch study found	lines used catch fish hooks are catch Myers said
3611	1	1530510	1530311	contrast plan requires seniors pay percent drug costs deductible year	plan seniors pay percent drug costs deductible
3612	1	2545273	2545342	Canada commit troops Afghanistan mission is Jean Chretien said yesterday	Canada consider sending troops Afghanistan peacekeeping mission is Jean Chretien said Saturday
3613	1	533426	533451	Data showed business confidence slipped level months May aiding expectations	Tuesday figures showed business confidence slipped May level months doing nothing discourage expectations
3614	1	106326	106017	said Qantas cut capital spending retiring aircraft deferring delivery planes	reduce capital expenditure retiring aircraft delaying delivery places
3615	0	2010705	2010779	government elements have been causing trouble are place	government elements have been causing trouble are place are attacking
3616	0	1317001	1317240	objection was cited PeopleSoft board rejecting Oracle offer	PeopleSoft board has recommended stockholders reject offer
3617	1	3095658	3095749	Dylan Baker Lindsay Frost play parents Smart	Lindsay Frost Dylan Baker played Elizabeth Smart parents
3618	1	748110	747916	Palm expects move Handspring employees headquarters Milpitas Calif	Handspring employees are expected move headquarters Milpitas Calif
3619	0	2279872	2279663	rock was observed August Lincoln Asteroid Research Program based Socorro New Mexico	rock was observed Research Program known LINEAR
3620	1	2804176	2804094	said advised children run debts	Matt Barrett said had advised children use credit cards
