	Quality	ID1	ID2	String1	String2
3613	1	533426	533451	Data,showed slipped aiding,business confidence level months May expectations	Tuesday figures,showed slipped doing discourage,business confidence May level months nothing expectations
3614	1	106326	106017	,said cut retiring deferring,Qantas capital spending aircraft delivery planes	,reduce retiring delaying,capital expenditure aircraft delivery places
3615	0	2010705	2010779	government elements,have been causing are,trouble place	government elements,have been causing are attacking,trouble place
3616	0	1317001	1317240	objection,was cited rejecting,PeopleSoft board Oracle offer	board PeopleSoft,has recommended reject,stockholders offer
3617	1	3095658	3095749	Dylan Baker Lindsay Frost,play,parents Smart	Lindsay Frost Dylan Baker,played,Elizabeth Smart parents
3618	1	748110	747916	Palm,expects move,Handspring employees headquarters Milpitas Calif	Handspring employees,are expected move,headquarters Milpitas Calif
3619	0	2279872	2279663	rock,was observed based,August Lincoln Asteroid Research Program Socorro New Mexico	rock,was observed known,Research Program LINEAR
3620	1	2804176	2804094	,said advised run,children debts	Matt Barrett,said had advised use,children credit cards
3621	1	2672867	2672777	women,are turning,women surgery quest perfection	women,express are turning,concern society people surgery quest perfection
3622	1	338234	338113	districts,are redrawn reflect recorded,state legislatures years population changes U.S. census	redistricting,is done,years population changes census
3623	1	282228	282273	area lawmakers,said entice support,Democrats Republicans tax hike	lawmakers,revealed be entice support,Democrats Republicans tax hike
3624	1	367061	366887	assistants Collins,consult determine were violated said,state police investigation laws Friday	Jeffrey Collins,said consult determine were broken,assistants state police investigation laws
3625	0	701234	701403	Sirius,carries does include Considered,National Public Radio shows Things Morning Edition	Sirius,began carrying does include Considered,National Public Radio deal pooh XM shows Things Morning Edition
3626	0	779429	779490	unemployment rate,rose,tenth percentage point % level July	unemployment rate,is predicted have ticked,percentage point %
3627	1	1465258	1465081	Commissioner Mark McClellan Administration,said start,Kraft initiative trend	Mark McClellan,said start,Kraft trend
3628	0	2486132	2486071	,had been barred violate,grounds headscarf state neutrality religion	school,had argued violated,state neutrality religion
3629	0	2606133	2605961	Mr. Markovitz,admitting denying agreed associating,S.E.C.'s allegations ban	,has agreed,lifetime ban association
3630	1	1386965	1387020	time Internet access,sign,phone call	time Internet access,sign making,phone toll call
3631	1	489508	489322	reports,said fired,attackers mosque city miles Baghdad	Centcom statement,said appeared have fired,gunmen mosque city km miles Baghdad
3632	0	2342384	2342230	Nasdaq Composite Index IXIC,rose,points percent	Nasdaq composite index Standard Poor,dropped fell,percent
3633	0	1077010	1077133	Paul Durousseau,was charged,Tuesday counts murder Feb. killings	Paul Durousseau,was charged,Tuesday murder Jacksonville slayings December February Georgia killing
3634	1	3083706	3083626	Dan Powers president strategy IBM Corp.,says worried threatening,he's shelf PC clusters sales supercomputers	Dan Powers IBM president strategy,says worried threatening,he's shelf PC clusters supercomputer sales
3635	0	1136838	1136879	Britain,has said oppose calling uphold,articles coordination policy right veto	Britain,has said wants haggle,articles draft coordination policy
3636	1	54142	53641	Monday p.m. CST hospital officials Chicago,notice complaining,increase people flu symptoms	time hospital officials Chicago,notice complaining,increase people flu symptoms
3637	1	3034823	3034600	people others officials,were found shot wounded involving said,Tuesday morning death highway dispute immigrant smuggling	people others officials,were found shot wounded involved said,Tuesday death highway dispute immigrant smugglers
3638	1	1814411	1814474	subjects,were given causes,squirt nose rhinovirus germ colds	assessment volunteer,received causes,squirt nose rhinovirus germ colds
3639	1	1015249	1015204	Wal Mart Stores Inc. Kohl's Corp. Family Dollar Big Lots,were posting fell,merchants May sales Wall Street expectations	Wal Mart Kohl's Corp. Family Dollar Stores Inc. Big Lots,posted fell,May sales Wall Street expectations
3640	0	2634517	2634420	Horn hospital,remained said,condition Monday	illusionist,remained,condition Monday wound neck
3641	0	3049126	3049112	news,sent,Cisco shares tear hours trading	Cisco shares,gained,hours trading
3642	1	2716850	2716882	operator,be ship said,handset version Microsoft	company,be ship,handset version Microsoft software
3643	0	753928	753890	patch,fixes results does implement,vulnerability IE block dialog box	vulnerability,is implementing,result IE block dialog box
3644	1	1279586	1279614	Analysts,surveyed had been looking,Reuters Research average revenue loss cents share	Analysts,surveyed were expecting,First Call sales loss cents share
3645	1	962062	962035	PeopleSoft CEO,,	Conway,called,move behaviour company history
3646	1	3223071	3223018	Hernandez Moore,has been treated suffers,breast cancer non-Hodgkin lymphoma	Hernandez Moore,had is being treated,breast cancer lymphoma
3647	1	3022833	3023029	Peterson fertilizer salesman,is charged was carrying,murder deaths year wife baby boy	Peterson,is charged,murder deaths year wife son
3648	1	1383244	1383329	ruling yesterday Court Appeals,ordered fix,Legislature Gov. George Pataki funding system July	ruling schools Court Appeals,ordered fix,Legislature Gov. George Pataki funding system July
3649	1	1268481	1268446	Dealers,said pick break,currency momentum speed	Dealers,said pick broke,currency momentum dollar speed
3650	1	2066963	2067124	House,limit serving supporting,increases troops Iraq Afghanistan nation war efforts bases combat zone	House,limit supporting,increases troops combat zones war efforts bases zone
3651	1	810876	810916	attack groups,took,place Erez border crossing Israel Gaza	attack,took,place cover fog Erez crossing border Israel Gaza Strip
3652	1	201839	201917	,attends accelerate has lost,football training hours day healing process kilograms October	Mr Hughes,trains accelerate has lost,hours day healing process kilos October
3653	1	2742219	2742206	chip,features,system	,features,Nvidia PowerMizer system
3654	0	751520	751373	SPOT products,run developed,Microsoft operating system company DirectBand radio technology SCA Data Systems	DirectBand network,was developed,assistance SCA Data Systems
3655	1	2502838	2502910	Monday suicide bomber,blew killing,compound security guard	Monday suicide car bomber,blew killing,compound Baghdad security guard
3656	1	1914694	1914703	company,claims 's,sale date	company,claimed is,sale Xserves Apple retailer
3657	1	1430920	1430791	weekend July state parks Recreation Area Union Township,approaching be,	weekend July state parks Parvin State Park Salem County,approaching be,
3658	1	1726893	1726944	recession,is considered averaged,others World War months	recession,was averaging occurred,others months World War
3659	1	1861053	1860658	candidates,were address,forum night	candidates,have arranged address,Associated Press group
3660	0	1305396	1305775	Barbini's comments,came,Tuesday day Ministerial Conference Expo Agricultural Science Technology	Ann Veneman,kicks,Ministerial Conference Expo Agricultural Science Technology Monday
3661	1	1245660	1245555	coast Turkey officials,gathered launching,port Ceyhan ceremony shipment	Turkey officials,gathered launching,Mediterranean port Ceyhan ceremony shipment
3662	0	218848	218851	,replaces announced,Ron Dittemore resignation April	Dittemore,announced resign,plans April
3663	0	1996296	1996327	opposition parties,have welcomed said was preside,cabinet decision treatment Manto Tshabalala Msimang rollout plan	Manto Tshabalala,,
3664	1	915791	915664	Dr. David Fleming Centers Disease Control Prevention,'re deliver do said,vaccine people time	Dr. David Fleming deputy director CDC Public Health Science,'re deliver do said,vaccine people time
3665	1	36690	36507	pc,taking have contracted said,drug ILD result	AstraZeneca,says taking have suffered,pc people drug consequences
3666	0	471789	471569	Don Nelson,declared,Nowitzki's status	Coach Don Nelson,declared,Nowitzki team morning shootaround
3667	1	3052778	3052804	Rescue workers,arriving met trapped screamed,February fire nightclub scene people club doorway help	Rescue workers rescue tapes,arriving met trapped screamed released show,February nightclub fire scene people club doorway help Thursday
3668	1	3181118	3181443	Detectives,told was apprehended,Deasean father Stelly Chisolm college student mother Kimberly Hill arrest Perry	arrest detectives,told,Deasean father Stelly Chisolm college student mother Kimberly Hill assistant development
3669	1	1688201	1688150	fares,rose,percent May tickets trains	fares,rose took,percent May increases effect trains
3670	1	2933692	2933859	Hartsfield International Airport Atlanta,test collect take,security system fingerprints photographs millions visitors year	Hartsfield International Airport Atlanta,be collect take,testing site month security system fingerprints photographs millions visitors year
3671	0	859527	859427	Perkins,contacted declined,night comment	Robert Hemenway,declined,comment Sunday night
3672	1	911653	911618	plans,offer is,health coverage protection expenses program	latter,offer is,health coverage protection healthcare expenses Medicare
3673	1	515581	515752	,were attending colored,people ceremony touches	,said attended colored,people ceremony touches
3674	1	1209754	1209692	Notes Cabrera years days,is debut,player Marlins	Cabrera,became debut,player years days Marlins
3675	1	1722074	1721807	number,dropped,year	time number injuries,dropped,
3676	0	1782659	1782732	dates Shanley,have been set has pleaded,cases	dates,have been set,trial
3677	1	2250594	2250465	,succeed is,Mr. O'Neill Hyundai	,is,successor Mr. O'Neill Hyundai
3678	0	953113	953368	Shares Guidant,plummeted was imposed,Stock Exchange news halt midday	Shares Guidant,were,percent afternoon trading Stock Exchange
3679	0	460209	460142	McNair arrest report,was stopped saw weaving pulling said,police officer vehicle downtown street convenience store	McNair,was stopped saw weaving,midnight police officer vehicle street
3680	1	2113152	2112911	Denny Chin,said,	case Chin,is said,merit
3681	0	1455619	1455672	,were taken,hospitals Jefferson City Columbia college town miles north	conditions,were taken,hospitals Jefferson City Columbia km
3682	1	1116686	1116653	Stack,said did began investigating,work Triumph jury Silvester	Stack,testified was asked do investigating subpoenaed,jury work Triumph June Silvester
3683	0	772613	772655	Bill Polychronopoulos,said was known be charged,man	Bill Polychronopoulos,said involved had been,night man Melbourne incident
3684	1	2549010	2549015	chipset,operate features,band interference prevention power consumption	chipset,features,protection power consumption
3685	1	3264790	3264835	,has been named means,Colymbosathon ecplecticos swimmer penis	colleagues,named means,Colymbosathon ecplecticos swimmer penis
3686	0	269343	269287	Lott R- Miss ownership rules hearing,think leave are said,	Olympia Snowe R- Maine,think hesitate said,hearing
3687	1	1018965	1019063	Oracle shares,were trading,cents	Shares Oracle Redwood Shores,rose,cents
3688	1	1910609	1910454	company Mr. Wallace,pay post said,NTP bond court appeal	RIM,pay post,NTP bond court appeal
3689	1	347022	347003	Taiwan,had been caused skyrocket,infection fiasco Taipei hospital April number infections	Taiwan,had been,infection outbreak Taipei hospital April
3690	1	1857292	1857427	idea betting parlor atrocities terrorism Wyden,is said,	Ron Wyden D Ore. WBAL,said is reported,idea betting parlor atrocities terrorism
3691	1	3052360	3052505	Dean,want be said,candidate guys flags pickup trucks Friday telephone interview New Hampshire	,want be told,candidate guys flags pickup trucks Register
3692	1	218925	218856	fleet NASA,has relied rotate send,space program crew members International Space Station supplies laboratory	shuttle fleet NASA,is relying rotate send,space program crew members International Space Station supplies laboratory
3693	1	1568578	1568664	troops,have been killed declared,action Bush combat May	troops,have been killed declared,Bush combat Iraq May
3694	1	713225	713251	piece Conte,be sent said,lab Virginia testing	piece suit Conte,be sent said,Virginia testing
3695	1	2159	1973	Boston managers,are banning create huddle,smoking safety hazards groups smokers bars nightclubs	Boston bar managers,said worry banning create huddle smoke,smoking hazard groups smokers sidewalks parking lots
3696	1	2750362	2750073	Park rangers Stuart Smith Chatham harbormaster,searched found said,lighthouse Monomoy yesterday sign	Park rangers Chatham Harbormaster Stuart Smith,searched was said,lighthouse Monomoy yesterday afternoon sign women
3697	1	1679362	1679412	total U.S. soldiers,have been killed declared,attacks May President Bush end hostilities Iraq	U.S. soldiers,have been killed declared,Iraq President Bush combat May
3698	1	2700737	2700676	,was sentenced pleading,years prison Kingston Crown Court yesterday guilty abduction teenager	worker Douglas Lindsell,was sentenced pleading attempting abduct,yesterday Kingston Crown Court guilty girl
3699	1	3311600	3311633	Mr. Rowland,attended called,party South Windsor families Connecticut soldiers duty	Rowland,was making assigned,appearance holiday party families Connecticut soldiers duty Iraq Afghanistan
3700	1	2702353	2702573	Doctors,say die is survive,boys brain damage	Doctors,said die survive is,boys brain damage
3701	1	2529415	2529304	protest,led caused,standoff police traffic jams Washington Virginia	protest,triggered led backed,standoff police traffic jams commuters downtown Washington Northern Virginia
3702	0	2594861	2594771	Institute Supply Management,said stood,manufacturing index September	manufacturing index Institute Supply Management,dipped,August
3703	1	1568541	1568628	agency,say was made says is speaking,tape voice June	agency,put says is speaking,date tape voice June
3704	1	3271457	3271275	United States Mr. Powell,welcomes told,NATO role Iraq stabilization colleagues speech today	United States Mr. Powell,welcomes said,NATO role Iraq stabilization speech ministers
3705	0	3439114	3439084	Ross Garber lawyer Rowland,said attend ask speak,Tuesday meeting issue	Ross Garber counsel Rowland,said have,governor comment condo deal
3706	0	3075284	3075402	Gore,said made has turned be,Patriot Act changes balance mistake	,believe has turned be,Patriot Act balance mistake
3707	1	634144	634283	PeopleSoft Pleasanton California,said increase,deal earnings amortization items	PeopleSoft,said add,deal earnings amortization items
3708	1	675276	675330	run Toronto,was planned,part North tour	,opened planned,run part North tour
3709	1	728030	727944	Cmdr,,	Cmdr. Rod Gibbons,said came,``Today announcement surprise
3710	0	921105	921039	Gainers,included rose,AT&T General Motors cents	Gainers,included rose increased,AT&T Johnson cents
3711	1	1398957	1398780	,calculate taking gain,third drug average years life disease	scientists third,said taking benefit gaining,average years disease
3712	1	2654352	2654328	Rep. Major Owens D Brooklyn,do want stand let take declared,lynching place	,do want stand see take said,lynching place
3713	1	960331	960580	problem,mean starts flying,changes shuttle fleet	,said needs be corrected is cleared fly,problem fleet
3714	1	3010424	3010442	conference call reporters Ed Gillespie,said sent,request Leslie Moonves	Ed Gillespie,issued,letter Friday Leslie Moonves
3715	1	2305921	2305729	Forrester,forecasts generate decline,demand movie distribution revenue DVDs tapes per cent	movie distribution demand revenue DVDs tapes Forrester,generate decline predicted,percent
3716	1	1473451	1473509	Ministry Defence,is facing claim were raped,compensation claim hundreds women soldiers	Hundreds women,claiming were attacked raped granted pursue,soldiers government aid Wednesday case Ministry Defense
3717	1	408188	407700	results,were released be published,Tuesday meeting Seattle American Thoracic Society Thursday Journal Medicine	study results,were released be published,meeting Seattle American Thoracic Society tomorrow issue Journal Medicine
3718	1	1619716	1619614	project Simon Cowell reality TV dating show,called airs,Cupid US Wednesday	TV dating show Simon Cowell,has made,debut US
3719	1	559444	559520	defeat seed Daniela Hantuchova Wednesday,was disrupt,thing round Serena Williams half women draw	defeat seed Daniela Hantuchova Wednesday,was disrupt,thing progress half women draw
3720	0	487951	488007	euro,was hitting,Swiss franc EURCHF= percent session mid-2001	euro,was hitting,Swiss franc mid-2001 session
3721	1	2206822	2206552	pages transcripts,were ordered be made,action Times	communications,were made,skirmish authority Times
3722	0	3400555	3400525	coalition government,is expected come hand risk losing,pressure war criminals aid	government,is expected come hand risk losing,pressure iwar criminals aid
3723	1	1599728	1599554	,acted saw,evidence light prism Sept. 11th	,acted saw,evidence light prism experience
3724	0	2180623	2180775	Dave Michaels,contributed,report	,contributed,report
3725	0	1811787	1811952	download service,launches,PC users mind	BuyMusic,is,subscription service PC users
3726	1	2854479	2854521	surface cell components,are recognised realise is kill infected,cells	bits,are recognized realize is infected kill,cells
3727	1	1605403	1605715	Unilever Bestfoods,said strip,Wednesday trans fats I Can't Believe Butter spreads middle year	Unilever Bestfoods,said Can't Believe be,Butter margarine spreads fat year
3728	0	1462749	1462789	Merrill spokesman,are accepted said,judge decision arguments Tuesday	Mark Herr spokesman Merrill Lynch,'re said,judge decision
3729	0	314997	315030	stand Wednesday,said was referring,kissing	stand Wednesday,testified was referring,kissing rape
3730	1	3181338	3181212	Deasean Walker resident Barbey Street O'Brien,were rushed died said,Medical Center p.m.	shooting victims,were rushed died,Hospital Medical Center time
3731	1	1438917	1438953	companies Commission,get granting said,shareholders approval executives options packages Monday	Companies,trading get granting cleared,stock markets shareholder approval options equity compensation rules yesterday Commission
3732	0	4733	4557	Garner,said be expanded include,group example leader	group,has met,times Gen.
3733	1	2820371	2820525	Jack Straw Blair,was take give,place Monday statement parliament European Union	office Blair,said take give attended,Secretary Jack Straw place Monday statement parliament EU meeting minister week
3734	0	512301	512562	,'s,	measure,passed return,Senate concurrence House amendments
3735	0	3433213	3433207	pools,contained,traces disinfectant	pools,contained leaving,traces disinfectant bathers cross-infection
3736	1	309864	309706	Mr Goh part,described,visit SARS situation	Mr Goh,said was,Sars situation Singapore
3737	1	1621176	1621114	,is publishing,studies July issue Journal Immunology	reports,are published,week Journal Allergy Clinical Immunology
3738	1	3179258	3179481	blackout Spencer Abraham,was said,briefing report	blackout Spencer Abraham US energy secretary,was said,
3739	1	3014176	3014142	men,disagree authorizing,ethanol Iowa drilling Alaska wildlife refuge	,disagree authorizing,ethanol Iowa drilling Alaskas wildlife refuge
3740	0	1881024	1881582	Analysts,say faces get,Davis recall election October boost polls budget plan place	Analysts,say get is resolved,Davis Democrat boost polls day budget crisis delay
3741	1	801552	801516	Baker,were surrounding said,people Unabomber house hills clubhouse	,are surrounding surrounded,people clubhouse Unabomber home hills
3742	0	1958144	1958112	.SPX Standard Poor,advanced,points percent	Nasdaq Composite Index .IXIC,was,points percent
3743	1	2820372	2820184	Blair,took died,Labour Party predecessor John Smith heart attack	Mr Blair,became died,Labour leader John Smith heart attack
3744	0	3292578	3292497	Priscilla Feral Animals,said spend considering,weekend possibility action	Priscilla Feral Animals,said is considering declined elaborate,possibility action
3745	0	1513796	1513822	Jones,drove driving said,Hemphill Drew Street mph	pickup Jones,striking traveled turned going said,pedestrian Hemphill Street Drew mph
3746	0	1521784	1521350	Parade July,begins,a.m. Redwood Road intersection	parade July,begins,a.m. downtown Everett avenues
3747	1	1300548	1300525	actions,reflect intensify work achieve,momentum business focus profitability	actions Katsumi Ihara president Sony Ericsson,reflect intensify work achieve said,momentum business focus profitability
3748	1	1704987	1705268	Charles O. Prince,was named,Mr. Weill successor	confidant Mr. Weill Charles O. Prince,was named,successor
3749	1	2250593	2250464	Mr. O'Neill,'s said hoped sell,Hyundai vehicles United States	Mr. O'Neill,was said hoped sell,Hyundai vehicles United States
3750	0	289600	289558	Think Dynamics,is based become,Toronto part IBM's Software Group	employees Think Dynamics Crowe,remain become said,Toronto IBM employees
3751	1	2315720	2315696	Vi Simpson,are seeking,nomination	candidates,are,Ellettsville
3752	1	3450958	3450985	,recommended be given making,consideration job CIA director career post appointment	,suggests consider making,Congress CIA director position appointment
3753	1	396041	396188	Officials,are meeting establishes,International Organization Epizootics OIE standards world	officials,were expected meet establishes,yesterday International Organization Epizootics OIE standards world
3754	0	3071735	3071752	Mr Li chairman Cheung Kong Holdings,is,son Li Ka-shing	Li,is,deputy chairman Cheung Kong Holdings Ltd. 0001.HK
3755	0	1014983	1014963	GE stock,closed,Friday share cents Stock Exchange	shares GE,closed,Friday Stock Exchange
3756	1	2708737	2708707	Pope John Paul aide pope,has is told,health problems helm Roman Catholic Church Reuters	Pope John Paul aide pope,has is told,health problems charge Roman Catholic Church Reuters Friday
3757	0	2908313	2908192	Fletcher campaign manager Daniel Groves,do said,	Richardson Daniel Groves,rejected,request
3758	0	1181157	1180896	.IXIC,gave,points percent	Index Standard Poor SPX,added,points percent
3759	0	64684	64798	Richard Heslop,said were returning,pharmacy customers products	Richard Heslop,said highlighted,need product regulation
3760	1	2759509	2759477	Kempenaers,said are mate,species swans sea birds albatross life partners	Kempenaers,said exists mate are,fidelity species swans sea birds albatross life partners
3761	1	2027156	2027061	US troops,encountered coming,fire rocket grenades mortars arms bunkers buildings	U.S. troops,encountered originating,fire rocket grenades mortars arms buildings bunkers
3762	1	2840083	2840039	HCA Inc. U.S. hospital chain,dropped,percent	HCA Inc. nyse news people U.S. hospital chain,dropped,percent
3763	1	193911	194178	,said were advocating believed are considering expands,changes NATO members	sponsors,said were advocating believed was considering expands,changes NATO members
3764	1	544033	543914	,were identified,Esam Mohammed Khidr Ali Egypt Abdul Azi Haji Thiming Muhammad Jalaludin Mading Thailand	men,charged have been identified,terrorism Esam Mohammed Khidr Ali Egypt Abdul Azi Haji Thiming Muhammad Jalaludin Mading Thailand
3765	1	1386809	1386805	wire transfers accounts company prosecutors,totaled said,	Wire transfers accounts Beacon Hill Morgenthau,totaled said,
3766	1	3268473	3268414	stocks,were changed,points year highs	stocks,slipped stayed,highs points year
3767	1	1369201	1369173	JI member,reveal is held,information Omar al Faruq location United States	JI member,reveal is held,information Omar al Faruq United States location
3768	0	1849884	1849915	lack co-operation Mr Dila,was allowing remain told,fugitives court	lack co-operation Mr Dila,was allowing remain threatened said,JI operatives acts
3769	1	1449289	1449185	Abbas future peoples Ariel Sharon,are facing said,opportunity today Tuesday meeting	Abbas Mr Sharon,are facing said,future peoples opportunity today
3770	1	2348638	2348556	testing security procedures,take,place	Security assessments facilities,take,place years
3771	1	2876839	2876840	officials,said had been arrested,workers stores states	officials,revised said had been arrested,numbers stores
3772	0	1853164	1854204	daughter Linda Hope,left said,smile face words	,left,smile face words
3773	1	2320654	2320666	research center,focus,development products anthrax botulism tularemia fever viruses plague	center,focus,diagnosis treatment vaccines anthrax botulism tularemia fever viruses plague
3774	1	1057876	1057778	hearing,is determine order,evidence Akbar court proceeding	purpose hearing,is determine be,Akbar court
3775	0	2116843	2116883	United States heart attacks,kill,year Canada	United States heart attacks,kill,National Institutes Health
3776	1	672378	672334	shares PeopleSoft,happens making dropped decreasing close,company acquisition yesterday trading	shares PeopleSoft,happens making dropped decreasing,company acquisition Monday trading cents Nasdaq Stock Market
3777	1	2529227	2529209	,taken were charged distributing,custody child pornography Internet	number arrests,were distributing,charges child pornography Internet
3778	1	1461629	1461781	percent cargo United States,is carried,ship	Ships,carry,percent cargo United States
3779	0	2413963	2414227	Brent Newbury president Benevolent Association Patrolmen,'m said,stomach	thing Brent Newbury president Benevolent Association Patrolmen,is fumed,travesty
3780	1	1149132	1149205	Republican,sent citing,flier week increase index passage tax cuts May	flier,cited,increase index passage tax cuts May
3781	1	748158	748178	P&G officials,concluded was split avoid,approach contracts reliance contractor	P&G officials,decided be split avoid,contracts reliance contractor
3782	1	2251604	2251573	NBC proposal Vivendi,merge,U.S. business NBC broadcast network channels CNBC Bravo	deal NBC General Electric Vivendi's business,merge,NBC broadcast network channels CNBC Bravo
3783	0	374015	374162	,'s,victory Maine states	Maine program,be,model states
3784	1	1635934	1636048	Belgium,said has decided scrap seen launched,Saturday law cases President Bush Ariel Sharon	Belgium,said has decided scrap used launch,yesterday law cases President Bush Ariel Sharon Israel
3785	1	1575335	1575408	comments decision Jeremy Gaines,were was said,one	Savage decision Jeremy Gaines,made cancel was said,comment program
3786	1	2927587	2927329	impact Chinas moves,is sending,ripples region	moves China,are sending,ripples region
3787	1	218945	218868	,had being named,management jobs space centers director Stennis	Parsons,held being named,positions space centers director Stennis center August
3788	1	2493369	2493428	News oil producers,were lowering starting exacerbated was,output November sell off way Wall Street	News Organization Countries,was lowering starting exacerbated,output November stock sell off way yesterday
3789	1	3125139	3124927	Chi-Chi's,has agreed keep closed,restaurant Jan. months reports disease	Chi-Chi's,has agreed keep closed was reported,restaurant Jan. months disease
3790	1	1071500	1071443	Commerce ruling Tuesday,impose made,tariff semiconductors DRAMS Hynix Semiconductor Inc	Commerce Department,imposed made,tariff semiconductors DRAMS Hynix Semiconductor Inc
3791	0	1195661	1195775	U.S. Centers Disease Control Prevention,has been gathering,information cases	Centers Disease Control Prevention,recorded,cases West Nile deaths
3792	1	490355	490378	,note are looking sending,weeks rallies earnings investors evidence recovery stocks	weeks market rallies earnings investors,are looking,signs recovery
3793	1	1723513	1723286	Shares Mattel,were,cents Stock Exchange	Mattel shares,were,percent trading Stock Exchange
3794	0	3181243	3181212	,were declared,p.m. Hospital Medical Center	shooting victims,were rushed died,Hospital Medical Center time
3795	0	2578398	2578422	terms format DVD music IFPI,took broadened said,music reach	DVD music,took accounting broadened,percent sales reach
3796	1	2829195	2829246	Malvo,was brought identify,courtroom minutes Monday witness	Malvo,was allow identify,courtroom minutes yesterday prosecution witness
3797	0	2440474	2440558	,cover,UAW workers retirees spouses	GM automaker world,has,UAW workers retirees spouses
3798	1	2458876	2459076	hospital,is staying being guarded,	hospital officials,has been guarded said,officers
3799	0	690423	690225	panel U.S. Circuit Court Appeals,ruled make,Friday size use purpose image	panel U.S. Circuit Court Appeals St. Louis,overturned issued supported,ruling year ordinance
3800	1	2467984	2467944	interview Healey,is acknowledged was,criminologist sentiment legislators country wariness capital punishment	interview Ms. Healey,is said shared,criminologist lawmakers country wariness capital punishment
3801	0	2152411	2152008	Today Columbia Accident Investigation Board,issue caused,findings accident	Columbia Accident Investigation Board,has placed,blame accident Nasa
3802	0	507752	507554	,'m have continue,changes policy contacts	policies,are 'm,changes policy
3803	1	2565169	2565078	Telemarketers,call face,numbers FCC fines	Telemarketers,call face,numbers list Oct. fines call
3804	1	781894	781633	compensation committee,prohibit sitting,directors	exchange,said consist,compensation committee directors securities industry
3805	1	283607	283690	blast people,portraying stumbled converged,victims wreckage emergency vehicles scene	explosion people,portraying stumbled converged,victims wreckage fire trucks emergency vehicles
3806	1	2204002	2204069	Mr O'Keefe,is think said,moment agency history	,think are said,moment history agency
3807	1	2532994	2532909	police,claim have been taking,statements women	police,have been taking made,statements women allegations
3808	1	82938	83014	group investors,wants start aimed living,TV network Muslims United States	group investors,said wants start aimed living,Friday television network interests Muslims United States
3809	1	2933868	2933701	,said be match,December immigration inspectors Hartsfield fingerprints government watch lists	December immigration inspectors Hartsfield Williams,be match said,fingerprints government watch lists
3810	0	572581	572736	Derrick Todd Lee,is helped,plane Baton Rouge Wednesday	Derrick Todd Lee,is shown released,photo Monday police Baton Rouge
3811	1	2128403	2128443	,said make,rule nation system issue week power blackout	,said improve is needed,rule reliability nation system week power blackout
3812	1	2784756	2784682	Sanchez de Lozada,promised,referendum gas project reform law reforms	Sanchez de Lozada,promised,referendum gas project reform energy laws changes
3813	1	3347012	3347199	Yesterday honor,was given died battling,Firefighter Thomas C. Brick Tuesday fire warehouse	,were honor died battling,Brick Tuesday blaze Manhattan warehouse
3814	1	550074	550082	settlement Tyrer SEC,agreed pay said,trading profits interest	Mr. Tyrer,settle agreed surrender,charges trading profits interest
3815	1	1787563	1787470	agency,said release involved is,name year minor	agency,said had release involved was,plans name teenager minor
3816	0	297503	297732	,was expected visit,Yemen Bahrain tour region	Khatami,arrived was visit,Beirut Monday Syria Yemen Bahrain
3817	0	312392	312450	Opposition bill,has come,environmentalists Miccosukee Tribe scientists members Congress	judge criticism,has mounted,environmentalists Miccosukee Tribe scientists leaders
3818	0	2328134	2328113	shooting Hoffine,fled allowed leave,home friend daughter	Hoffine Hurley,drove told had done allowing leave said,home friend woman daughter
3819	0	1906198	1906345	,gave announced,speech United Steelworkers America endorsement yesterday	Tuesday,picked,endorsement United Steelworkers America
3820	1	582748	582674	Merrill,admitted denied,wrongdoing accord	Merrill Lynch,did admit,wrongdoing accord
3821	1	666189	666235	Mr. Marshall,demonstrated preparing,preference results rhetoric Act	Marshall,demonstrated preparing was passed,preference results rhetoric Act November
3822	1	3236257	3236303	FTC judge,is set render viewed 's dragged,decision Dec. chapter standing saga years	FTC decision,is viewed has dragged,leg saga years
3823	0	557353	557232	lawmakers,were departing expected arrive,Wednesday Pyongyang Friday	lawmakers,expected arrive leave,Pyongyang Friday Sunday South Korea
3824	1	3394863	3394664	Authorities,said were recovered destroyed,bodies man woman Friday camping ground Devore wall mud caravans	bodies,were recovered destroyed,Friday campground Devore wall mud trailers
3825	1	2009317	2009591	Democrats,hold,advantage state delegation	Texas delegation,is,Democratic
3826	0	1927835	1927803	,said living were took,persons disaster site cloudburst place Thursday evening	persons,living were took,disaster site cloudburst incident weeks place
3827	1	2363561	2363551	awards,are being announced,today Foundation	prizes Foundation,be awarded,Friday New York
3828	1	2343043	2342960	survey years losses businesses institutions consumer victims,totaled reported,pocket expenses	Identity theft consumer victims,cost reported,businesses institutions pocket expenses year FTC
3829	1	2511405	2511384	company,became,business practices	Levi,became known,business practices
3830	1	2238966	2239003	Peterson,was disappeared,months days Christmas	Peterson,was reported,months
3831	1	1941671	1941684	FCC,request allowing,information access network	FCC,said request allowing access,information people network
3832	1	261723	261954	US Tuesday,assembled launch,coalition countries case European Union ban crops	US Tuesday,filed aimed forcing lift,case World Trade Organisation European Union facto moratorium foods
3833	1	3065846	3065703	appeals court yesterday,reinstated accused lying,perjury charges student association hijackers	U.S. appeals court New York,reinstated accused lying,perjury charges student knowledge hijackers
3834	1	597385	596832	Kerr,won finished,championships Chicago Bulls 90's Spurs points assists rebounds	Kerr,won finished,NBA titles Chicago Spurs assists rebounds points
3835	0	1478072	1477994	rating agencies,downgrade,	rating agencies,are waiting take,action
